description,locationCode,rentalBikes,fetchTime,open
Almelo,aml002,20,1688613832,Yes
Bloemendaal,bll001,1,1688613832,Yes
Etten-Leur,etn001,1,1688613832,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,18,1688613832,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688613832,Yes
Doetinchem,dtc001,3,1688613832,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688613832,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688613832,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688613832,Yes
Zwolle,zl004,260,1688613832,Yes
Baarn,brn002,24,1688613832,Yes
Nijmegen,nm001,78,1688613832,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688613832,Yes
Dieren,dr001,2,1688613832,Yes
Zeist,db002,23,1688613832,Yes
Driebergen-Zeist,db001,124,1688613832,No
Echt,ec001,8,1688613832,Yes
Lelystad Centrum,lls003,12,1688613832,Yes
Middelburg,mdb002,20,1688613832,Yes
Raalte,rat001,5,1688613832,Yes
Dalfsen,dl001,1,1688613832,Yes
Rotterdam Slinge,rtd904,3,1688613832,Yes
Boxmeer,Bmr001,13,1688613832,Yes
Pijnacker,rtd906,4,1688613832,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,7,1688613832,Unknown
Voorhout,vh001,4,1688613832,Yes
Maastricht Noord,mtn001,8,1688613832,Yes
Doetinchem de Huet,dtch001,6,1688613832,Yes
Delden,ddn001,4,1688613832,Yes
Muiden P&R,wp901,5,1688613832,Yes
't Harde,Hde001,2,1688613832,Yes
Hengelo Gezondheidspark,hglg001,6,1688613832,Yes
Bodegraven,bdg001,4,1688613832,Yes
Utrecht Overvecht,uto001,14,1688613832,Yes
Hilversum Sportpark ,hvsp001,14,1688613832,No
Delft Zuid,dtz001,,1688613832,Yes
Vught,Vg001,8,1688613832,Yes
Amsterdam Zuid Zuidplein,asdz001,80,1688613832,Yes
Heemskerk,hk001,3,1688613832,Yes
Amsterdam Zuid Mahlerplein,asdz003,56,1688613832,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688613832,No
Utrecht Zuilen,utzl001,10,1688613832,Yes
Alphen aan den Rijn,apn001,40,1688613832,No
Rotterdam Blaak,rtb001,9,1688613832,No
Vriezenveen,vz001,3,1688613832,Yes
Zwijndrecht,zwd003,29,1688613832,Yes
OV-ebike Driebergen-Zeist,db003,20,1688613832,No
Eindhoven Noordzijde,ehv003,67,1688613832,No
Eindhoven Zuidzijde (centrum),ehv002,184,1688613832,Yes
Winschoten,ws001,4,1688613832,Yes
Veghel,Btl003,6,1688613832,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,67,1688613832,Yes
Woerden,wd001,47,1688613832,Yes
s-Hertogenbosch,ht001,253,1688613832,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688613832,Yes
Waalwijk,ht002,8,1688613832,Yes
Maarssen,mas003,27,1688613832,Yes
Kerkrade Centrum,krd001,4,1688613832,Yes
Venray,vry001,22,1688613832,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688613832,Yes
Aalten,atn001,6,1688613832,Yes
Haarlem Fiets Inn,hlm002,247,1688613832,Yes
Bilthoven,bhv002,17,1688613832,No
Purmerend,pmr001,4,1688613832,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688613832,Yes
Beverwijk,bv002,47,1688613832,Yes
Boxtel,btl001,18,1688613832,No
Hoogezand Sappemeer,Hgz001,4,1688613832,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688613832,Yes
Roermond,rm001,45,1688613832,No
Krommenie-Assendelft,kma001,3,1688613832,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688613832,Yes
Rosmalen,rs001,3,1688613832,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688613832,Yes
Utrecht P+R Papendorp,ut904,3,1688613832,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688613832,No
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,256,1688613832,Yes
Utrecht Rijnsweerd,ut903,4,1688613832,Yes
Alkmaar,amr001,101,1688613832,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,425,1688613832,Yes
Tilburg West Universiteit,tbu001,2,1688613832,Yes
Sittard,std002,24,1688613832,No
"Leiden Centraal, Centrumzijde",ledn002,36,1688613832,No
Gouda Goverwelle,gdg001,1,1688613832,Yes
Den Haag Laan van NOI,laa001,1,1688613832,Yes
Alkmaar Noord,amrn002,27,1688613832,Yes
Zandvoort,zvt001,10,1688613832,Yes
Uitgeest,utg001,1,1688613832,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,2,1688613832,Yes
Houten,htn001,61,1688613832,No
Steenwijk,swk002,7,1688613832,No
Lage Zwaluwe,Zlw001,4,1688613832,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,72,1688613832,No
Zwolle Hanzeland,zl003,26,1688613832,Yes
Breda Centrum,Bd003,162,1688613832,No
Den Haag Mariahoeve,gvm001,2,1688613832,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,5,1688613832,Yes
Almere Centrum Landdrostdreef,alm001,64,1688613832,Yes
Zaltbommel,zbm002,23,1688613832,No
Schiedam,sdm001,20,1688613832,Yes
Zoetermeer Centrum West,ztm002,17,1688613832,Yes
Borne,bn001,8,1688613832,Yes
Zevenbergen,Zvb001,3,1688613832,Yes
Driehuis,drh001,7,1688613832,Yes
Helmond Brouwhuis,hmbh001,2,1688613832,Yes
Amsterdam Centraal Stationsplein,asd010,220,1688613832,Yes
Nijmegen Heyendaal,nmh001,1,1688613832,Yes
Barendrecht,brd002,22,1688613832,Yes
Rheden,rh001,6,1688613832,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,23,1688613832,No
Breda Belcrum,bd002,161,1688613832,Yes
Amsterdam Centraal IJzijde,asd008,258,1688613832,Yes
Amsterdam Noord,asd009,12,1688613832,Yes
Obdam,obd001,4,1688613832,Yes
Tiel,tl003,25,1688613832,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,130,1688613832,No
Santpoort Noord,sptn001,7,1688613832,Yes
Oss West,ow001,6,1688613832,Yes
Tilburg Zuid,tb003,158,1688613832,No
Groningen,gn001,559,1688613832,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,0,1688613832,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,157,1688613832,Yes
OV-ebike Maastricht,mt003,,1688613832,Yes
Putten,pt001,0,1688613832,Yes
Houten Castellum,htnc001,36,1688613832,No
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,2,1688613832,Yes
Didam,did001,4,1688613832,Yes
Gouda,gd001,171,1688613832,No
Heemstede-Aerdenhout,had002,25,1688613832,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,6,1688613832,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,12,1688613832,Yes
Enkhuizen,ekz001,18,1688613832,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,17,1688613832,Yes
Goor,go001,1,1688613832,Yes
Sleeuwijk Tol West,GR002 ,3,1688613832,Yes
Barneveld Centrum,bnc001,4,1688613832,Yes
Hoofddorp,hfd002,49,1688613832,Yes
Zoetermeer Oost,ztmo001,1,1688613832,Yes
Hoogeveen,hgv003,24,1688613832,No
Oisterwijk,Ot001,6,1688613832,Yes
Duivendrecht,dvd001,2,1688613832,Yes
Helmond 't Hout,hmh001,2,1688613832,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,573,1688613832,Yes
Dronten,DRON001,3,1688613832,Yes
Heerenveen,hr002,26,1688613832,Yes
Utrecht Leidsche Rijn,utlr001,4,1688613832,Yes
Pijnacker Zuid,rtd907,1,1688613832,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,19,1688613832,Yes
Diemen,dmn001,0,1688613832,Yes
Boxtel - Kluis,btl004,0,1688613832,Yes
Voorburg,vb002,24,1688613832,Yes
Kampen,kpn003,25,1688613832,No
Meppel,mp002,21,1688613832,No
Hoogkarspel,hks001,4,1688613832,Yes
Westervoort,wtv001,4,1688613832,Yes
Bussum Zuid,bsmz001,3,1688613832,Yes
Amsterdam RAI,rai001,34,1688613832,Yes
Velp,vp001,1,1688613832,Yes
Leeuwarden,lw001,170,1688613832,Yes
Bunnik,bnk001,23,1688613832,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,19,1688613832,Yes
Amsterdam Amstel,asa001,79,1688613832,No
Geldermalsen,gdm001,5,1688613832,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,18,1688613832,Yes
Oss,o002,20,1688613832,No
Amsterdam Lelyplein,asdl001,0,1688613832,No
Otterlo,ed901,19,1688613832,Yes
Winsum,Wsm001,4,1688613832,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,39,1688613832,Yes
Ede-Wageningen Zuidzijde,ed001,148,1688613832,No
Tilburg Reeshof,tbr001,0,1688613832,Yes
OV-ebike Groningen,gn004,14,1688613832,Yes
Vleuten,vtn001,3,1688613832,Yes
Hilversum,hvs001,199,1688613832,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,17,1688613832,Yes
Terborg,tbg001,6,1688613832,Yes
Den Haag Centraal Stichthage,gvc001,149,1688613832,Yes
Varsseveld,vsv001,4,1688613832,Yes
Santpoort Zuid,sptz001,8,1688613832,Yes
Zevenaar,zv001,5,1688613832,Yes
Tilburg Noord,tb002,18,1688613832,No
Breukelen,bkl001,1,1688613832,Yes
Leiden de Vink,dvnk001,4,1688613832,Yes
Deurne,dn001,2,1688613832,Yes
Boskoop,bsk001,0,1688613832,Yes
Zoetermeer Driemanspolder,ztm003,20,1688613832,Yes
Landgraaf,lg001,4,1688613832,Yes
Heeze-Leende,hze001,8,1688613832,Yes
Olst,ost001,3,1688613832,Yes
Beesd,bsd001,3,1688613832,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,71,1688613832,Yes
Amersfoort Centraal,amf001,296,1688613832,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,652,1688613832,Yes
Utrecht Centraal Knoop,ut021,35,1688613832,No
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,0,1688613832,Yes
Beilen,bl001,19,1688613832,No
Den Dolder,dld001,1,1688613832,Yes
's-Hertogenbosch Oost,Hto001,6,1688613832,Yes
Assen,asn001,175,1688613832,Yes
Vlissingen,vs001,21,1688613832,No
Enschede,es003,70,1688613832,Yes
Helmond,hm001,21,1688613832,No
Delfzijl,Dz001,2,1688613832,Yes
Sliedrecht,sdt001,2,1688613832,Yes
Voorschoten,vst001,3,1688613832,Yes
Wijhe,wh001,2,1688613832,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688613832,Yes
Castricum,cas002,52,1688613832,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688613832,No
Reuver,rv001,8,1688613832,Yes
Ede-Wageningen Zuidplein,ed002,20,1688613832,Yes
Wijchen,wc001,4,1688613832,Yes
Elst,est001,3,1688613832,Yes
Apeldoorn,apd001,344,1688613832,No
"Delft, Fietsenstalling",dt002,272,1688613832,Yes
Rijswijk,rsw002,29,1688613832,Yes
Appingedam,Apg001,4,1688613832,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
